,datetime,radiation,windspeed_100m,total_substation,total_solar_part,total_wind_part,Lat,Lon,solar_on,wind_on,Hour,Minute,,,,,,,,,
398,2021-08-04 03:45:00+00:00,118443.3675,2.38688574,1.526627219,0,0.01183432,31.55365095,3.404293964,0,1,3,45,,,,,,,,,
399,2021-08-04 04:00:00+00:00,178337.6456,2.421564463,1.538461538,0,0.01183432,31.55365095,3.404293964,0,1,4,0,,,,,,,,,
400,2021-08-04 04:15:00+00:00,238231.9238,2.191698833,1.556213018,0,0,31.55365095,3.404293964,0,1,4,15,,,,,,,,,
401,2021-08-04 04:30:00+00:00,298126.202,1.961833204,1.538461538,0,0,31.55365095,3.404293964,0,1,4,30,,,,,,,,,
402,2021-08-04 04:45:00+00:00,375364.1966,1.731967573,1.579881657,0,0,31.55365095,3.404293964,0,1,4,45,,,,,,,,,
403,2021-08-04 05:00:00+00:00,452602.1912,1.502101943,1.603550296,0,0,31.55365095,3.404293964,0,1,5,0,,,,,,,,,
404,2021-08-04 05:15:00+00:00,529840.1859,1.593662578,1.769230769,0,0.01183432,31.55365095,3.404293964,0,1,5,15,,,,,,,,,
405,2021-08-04 05:30:00+00:00,607078.1805,1.685223212,1.704142012,0,-0.00591716,31.55365095,3.404293964,0,1,5,30,,,,,,,,,
406,2021-08-04 05:45:00+00:00,691665.8284,1.776783847,1.692307692,0,-0.053254438,31.55365095,3.404293964,0,1,5,45,,,,,,,,,
407,2021-08-04 06:00:00+00:00,776253.4763,1.868344482,1.674556213,0,-0.035502959,31.55365095,3.404293964,0,1,6,0,,,,,,,,,
408,2021-08-04 06:15:00+00:00,860841.1243,1.976296041,1.863905325,0,-0.01183432,31.55365095,3.404293964,0,1,6,15,,,,,,,,,
409,2021-08-04 06:30:00+00:00,945428.7722,2.084247601,1.934911243,0,-0.017751479,31.55365095,3.404293964,0,1,6,30,,,,,,,,,
410,2021-08-04 06:45:00+00:00,1020690.847,2.19219916,1.905325444,0,-0.035502959,31.55365095,3.404293964,0,1,6,45,,,,,,,,,
411,2021-08-04 07:00:00+00:00,1095952.922,2.300150719,1.99408284,0,-0.00591716,31.55365095,3.404293964,0,1,7,0,,,,,,,,,
412,2021-08-04 07:15:00+00:00,1171214.996,2.309972401,2.218934911,0,0,31.55365095,3.404293964,0,1,7,15,,,,,,,,,
413,2021-08-04 07:30:00+00:00,1246477.071,2.319794082,2.289940828,0,0,31.55365095,3.404293964,0,1,7,30,,,,,,,,,
414,2021-08-04 07:45:00+00:00,1299096.265,2.329615764,2.236686391,0,0,31.55365095,3.404293964,0,1,7,45,,,,,,,,,
415,2021-08-04 08:00:00+00:00,1351715.459,2.339437445,1.99408284,0,0.00591716,31.55365095,3.404293964,0,1,8,0,,,,,,,,,
416,2021-08-04 08:15:00+00:00,1404334.653,2.374899846,1.786982249,0,0.00591716,31.55365095,3.404293964,0,1,8,15,,,,,,,,,
417,2021-08-04 08:30:00+00:00,1456953.846,2.410362247,1.822485207,0,-0.00591716,31.55365095,3.404293964,0,1,8,30,,,,,,,,,
418,2021-08-04 08:45:00+00:00,1294621.154,2.445824647,1.686390533,0,-0.00591716,31.55365095,3.404293964,0,1,8,45,,,,,,,,,
419,2021-08-04 09:00:00+00:00,1132288.462,2.481287048,1.431952663,0,-0.035502959,31.55365095,3.404293964,0,1,9,0,,,,,,,,,
420,2021-08-04 09:15:00+00:00,969955.7692,2.467908098,1.396449704,0,-0.065088757,31.55365095,3.404293964,0,1,9,15,,,,,,,,,
421,2021-08-04 09:30:00+00:00,807623.0769,2.454529147,0.970414201,0,-0.071005917,31.55365095,3.404293964,0,1,9,30,,,,,,,,,
422,2021-08-04 09:45:00+00:00,932433.7278,2.441150197,0.946745562,0,-0.082840237,31.55365095,3.404293964,0,1,9,45,,,,,,,,,
423,2021-08-04 10:00:00+00:00,1057244.379,2.427771247,0.834319527,0,-0.076923077,31.55365095,3.404293964,0,1,10,0,,,,,,,,,
424,2021-08-04 10:15:00+00:00,1182055.03,2.690097637,0.656804734,0,-0.053254438,31.55365095,3.404293964,0,1,10,15,,,,,,,,,
425,2021-08-04 10:30:00+00:00,1306865.68,2.952424027,0.01183432,0,-0.076923077,31.55365095,3.404293964,0,1,10,30,,,,,,,,,
426,2021-08-04 10:45:00+00:00,1398119.083,3.214750417,-0.136094675,0,-0.118343195,31.55365095,3.404293964,0,1,10,45,,,,,,,,,
427,2021-08-04 11:00:00+00:00,1489372.485,3.477076807,-0.230769231,0,-0.118343195,31.55365095,3.404293964,0,1,11,0,,,,,,,,,
428,2021-08-04 11:15:00+00:00,1580625.888,3.526762604,-0.236686391,0,-0.106508876,31.55365095,3.404293964,0,1,11,15,,,,,,,,,
429,2021-08-04 11:30:00+00:00,1671879.29,3.576448401,-0.556213018,0,-0.118343195,31.55365095,3.404293964,0,1,11,30,,,,,,,,,
430,2021-08-04 11:45:00+00:00,1596838.388,3.626134198,-0.721893491,0,-0.183431953,31.55365095,3.404293964,0,1,11,45,,,,,,,,,
431,2021-08-04 12:00:00+00:00,1521797.485,3.675819995,-0.899408284,0,-0.159763314,31.55365095,3.404293964,0,1,12,0,,,,,,,,,
432,2021-08-04 12:15:00+00:00,1446756.583,3.68133473,-0.98816568,0,-0.118343195,31.55365095,3.404293964,0,1,12,15,,,,,,,,,
433,2021-08-04 12:30:00+00:00,1371715.68,3.686849464,-1.029585799,0,-0.130177515,31.55365095,3.404293964,0,1,12,30,,,,,,,,,
434,2021-08-04 12:45:00+00:00,1214172.411,3.692364199,-0.946745562,0,-0.118343195,31.55365095,3.404293964,0,1,12,45,,,,,,,,,
435,2021-08-04 13:00:00+00:00,1056629.142,3.697878934,-0.75147929,0,-0.082840237,31.55365095,3.404293964,0,1,13,0,,,,,,,,,
436,2021-08-04 13:15:00+00:00,899085.8728,3.677690734,-0.396449704,0,-0.059171598,31.55365095,3.404293964,0,1,13,15,,,,,,,,,
437,2021-08-04 13:30:00+00:00,741542.6036,3.657502536,-0.289940828,0,-0.071005917,31.55365095,3.404293964,0,1,13,30,,,,,,,,,
438,2021-08-04 13:45:00+00:00,789053.6982,3.637314337,0.177514793,0,-0.088757396,31.55365095,3.404293964,0,1,13,45,,,,,,,,,
439,2021-08-04 14:00:00+00:00,836564.7929,3.617126137,-0.136094675,0,-0.177514793,31.55365095,3.404293964,0,1,14,0,,,,,,,,,
440,2021-08-04 14:15:00+00:00,884075.8876,3.665370208,-0.24260355,0,-0.159763314,31.55365095,3.404293964,0,1,14,15,,,,,,,,,
441,2021-08-04 14:30:00+00:00,931586.9822,3.713614278,-0.307692308,0,-0.136094675,31.55365095,3.404293964,0,1,14,30,,,,,,,,,
442,2021-08-04 14:45:00+00:00,869313.5355,3.761858347,0.159763314,0,-0.088757396,31.55365095,3.404293964,0,1,14,45,,,,,,,,,
443,2021-08-04 15:00:00+00:00,807040.0888,3.810102418,0.372781065,0,-0.124260355,31.55365095,3.404293964,0,1,15,0,,,,,,,,,
444,2021-08-04 15:15:00+00:00,744766.642,3.861696128,0.147928994,0,-0.177514793,31.55365095,3.404293964,0,1,15,15,,,,,,,,,
445,2021-08-04 15:30:00+00:00,682493.1953,3.913289838,0.562130178,0,-0.207100592,31.55365095,3.404293964,0,1,15,30,,,,,,,,,
446,2021-08-04 15:45:00+00:00,608452.7367,3.964883547,0.183431953,0,-0.183431953,31.55365095,3.404293964,0,1,15,45,,,,,,,,,
447,2021-08-04 16:00:00+00:00,534412.2781,4.016477257,-0.656804734,0,-0.201183432,31.55365095,3.404293964,0,1,16,0,,,,,,,,,
448,2021-08-04 16:15:00+00:00,460371.8195,4.181001384,-1.266272189,0,-0.355029586,31.55365095,3.404293964,0,1,16,15,,,,,,,,,
449,2021-08-04 16:30:00+00:00,386331.3609,4.34552551,-1.118343195,0,-0.532544379,31.55365095,3.404293964,0,1,16,30,,,,,,,,,
450,2021-08-04 16:45:00+00:00,323496.5214,4.510049637,-0.98816568,0,-0.526627219,31.55365095,3.404293964,0,1,16,45,,,,,,,,,
451,2021-08-04 17:00:00+00:00,260661.6818,4.674573763,-0.071005917,0,-0.443786982,31.55365095,3.404293964,0,1,17,0,,,,,,,,,
452,2021-08-04 17:15:00+00:00,197826.8422,4.745725979,0.520710059,0,-0.514792899,31.55365095,3.404293964,0,1,17,15,,,,,,,,,
453,2021-08-04 17:30:00+00:00,134992.0026,4.816878195,1.076923077,0,-0.426035503,31.55365095,3.404293964,0,1,17,30,,,,,,,,,
454,2021-08-04 17:45:00+00:00,102163.0386,4.888030411,1.159763314,0,-0.25443787,31.55365095,3.404293964,0,1,17,45,,,,,,,,,
455,2021-08-04 18:00:00+00:00,69334.0745,4.959182627,1.165680473,0,-0.195266272,31.55365095,3.404293964,0,1,18,0,,,,,,,,,
456,2021-08-04 18:15:00+00:00,36505.11049,5.046408698,1.479289941,0,-0.26035503,31.55365095,3.404293964,0,1,18,15,,,,,,,,,
457,2021-08-04 18:30:00+00:00,3676.14645,5.13363477,1.597633136,0,-0.218934911,31.55365095,3.404293964,0,1,18,30,,,,,,,,,
458,2021-08-04 18:45:00+00:00,2757.139885,5.220860843,1.473372781,0,-0.195266272,31.55365095,3.404293964,0,1,18,45,,,,,,,,,
459,2021-08-04 19:00:00+00:00,1838.133321,5.308086914,1.307692308,0,-0.195266272,31.55365095,3.404293964,0,1,19,0,,,,,,,,,
460,2021-08-04 19:15:00+00:00,919.1267568,5.284418298,1.331360947,0,-0.24852071,31.55365095,3.404293964,0,1,19,15,,,,,,,,,
461,2021-08-04 19:30:00+00:00,0.120192308,5.260749682,1.881656805,0,-0.189349112,31.55365095,3.404293964,0,1,19,30,,,,,,,,,
462,2021-08-04 19:45:00+00:00,0.092455621,5.237081065,1.857988166,0,-0.171597633,31.55365095,3.404293964,0,1,19,45,,,,,,,,,
463,2021-08-04 20:00:00+00:00,0.064718935,5.213412449,1.733727811,0,-0.26035503,31.55365095,3.404293964,0,1,20,0,,,,,,,,,
464,2021-08-04 20:15:00+00:00,0.036982249,5.073438946,1.816568047,0,-0.213017751,31.55365095,3.404293964,0,1,20,15,,,,,,,,,
465,2021-08-04 20:30:00+00:00,0.009245562,4.933465444,1.822485207,0,-0.207100592,31.55365095,3.404293964,0,1,20,30,,,,,,,,,
466,2021-08-04 20:45:00+00:00,0.006934172,4.793491942,1.75147929,0,-0.236686391,31.55365095,3.404293964,0,1,20,45,,,,,,,,,
467,2021-08-04 21:00:00+00:00,0.004622781,4.65351844,1.668639053,0,-0.284023669,31.55365095,3.404293964,0,1,21,0,,,,,,,,,
468,2021-08-04 21:15:00+00:00,0.002311391,4.581913088,1.727810651,0,-0.307692308,31.55365095,3.404293964,0,1,21,15,,,,,,,,,
469,2021-08-04 21:30:00+00:00,0,4.510307736,1.846153846,0,-0.26035503,31.55365095,3.404293964,0,1,21,30,,,,,,,,,
470,2021-08-04 21:45:00+00:00,0,4.438702383,1.940828402,0,-0.189349112,31.55365095,3.404293964,0,1,21,45,,,,,,,,,
471,2021-08-04 22:00:00+00:00,0,4.367097031,1.982248521,0,-0.165680473,31.55365095,3.404293964,0,1,22,0,,,,,,,,,
472,2021-08-04 22:15:00+00:00,0,4.360569793,1.928994083,0,-0.195266272,31.55365095,3.404293964,0,1,22,15,,,,,,,,,
473,2021-08-04 22:30:00+00:00,0,4.354042556,1.893491124,0,-0.189349112,31.55365095,3.404293964,0,1,22,30,,,,,,,,,
474,2021-08-04 22:45:00+00:00,8.22E-12,4.347515318,1.674556213,0,-0.207100592,31.55365095,3.404293964,0,1,22,45,,,,,,,,,
475,2021-08-04 23:00:00+00:00,1.64E-11,4.34098808,1.621301775,0,-0.195266272,31.55365095,3.404293964,0,1,23,0,,,,,,,,,
476,2021-08-04 23:15:00+00:00,2.47E-11,4.237155449,1.609467456,0,-0.100591716,31.55365095,3.404293964,0,1,23,15,,,,,,,,,
477,2021-08-04 23:30:00+00:00,3.29E-11,4.133322817,1.402366864,0,-0.201183432,31.55365095,3.404293964,0,1,23,30,,,,,,,,,
478,2021-08-04 23:45:00+00:00,3.29E-11,4.029490186,1.307692308,0,-0.213017751,31.55365095,3.404293964,0,1,23,45,,,,,,,,,
479,2021-08-05 00:00:00+00:00,3.29E-11,3.925657554,1.26035503,0,-0.236686391,31.55365095,3.404293964,0,1,0,0,,,,,,,,,
480,2021-08-05 00:15:00+00:00,3.29E-11,4.00266471,1.301775148,0,-0.201183432,31.55365095,3.404293964,0,1,0,15,,,,,,,,,
481,2021-08-05 00:30:00+00:00,3.29E-11,4.079671865,1.213017751,0,-0.165680473,31.55365095,3.404293964,0,1,0,30,,,,,,,,,
482,2021-08-05 00:45:00+00:00,8.22E-12,4.156679021,1.082840237,0,-0.195266272,31.55365095,3.404293964,0,1,0,45,,,,,,,,,
483,2021-08-05 01:00:00+00:00,-1.64E-11,4.233686176,1.029585799,0,-0.195266272,31.55365095,3.404293964,0,1,1,0,,,,,,,,,
484,2021-08-05 01:15:00+00:00,-4.11E-11,4.121799018,1.142011834,0,-0.147928994,31.55365095,3.404293964,0,1,1,15,,,,,,,,,
485,2021-08-05 01:30:00+00:00,-6.57E-11,4.009911859,0.99408284,0,-0.195266272,31.55365095,3.404293964,0,1,1,30,,,,,,,,,
486,2021-08-05 01:45:00+00:00,-4.93E-11,3.8980247,0.976331361,0,-0.195266272,31.55365095,3.404293964,0,1,1,45,,,,,,,,,
487,2021-08-05 02:00:00+00:00,-3.29E-11,3.786137541,1.088757396,0,-0.118343195,31.55365095,3.404293964,0,1,2,0,,,,,,,,,
488,2021-08-05 02:15:00+00:00,-1.64E-11,3.803430154,1.094674556,0,-0.106508876,31.55365095,3.404293964,0,1,2,15,,,,,,,,,
489,2021-08-05 02:30:00+00:00,0,3.820722766,1.059171598,0,-0.118343195,31.55365095,3.404293964,0,1,2,30,,,,,,,,,
490,2021-08-05 02:45:00+00:00,12219.6133,3.838015379,1.01183432,0,-0.130177515,31.55365095,3.404293964,0,1,2,45,,,,,,,,,
491,2021-08-05 03:00:00+00:00,24439.22661,3.855307991,1.059171598,0,-0.147928994,31.55365095,3.404293964,0,1,3,0,,,,,,,,,
492,2021-08-05 03:15:00+00:00,36658.83991,3.543345463,0.952662722,0,-0.189349112,31.55365095,3.404293964,0,1,3,15,,,,,,,,,
493,2021-08-05 03:30:00+00:00,48878.45322,3.231382934,1.017751479,0,-0.201183432,31.55365095,3.404293964,0,1,3,30,,,,,,,,,
494,2021-08-05 03:45:00+00:00,80751.89189,2.919420406,1.00591716,0,-0.195266272,31.55365095,3.404293964,0,1,3,45,,,,,,,,,
495,2021-08-05 04:00:00+00:00,112625.3305,2.607457878,1.023668639,0,-0.183431953,31.55365095,3.404293964,0,1,4,0,,,,,,,,,
496,2021-08-05 04:15:00+00:00,144498.7692,2.617892147,0.964497041,0,-0.159763314,31.55365095,3.404293964,0,1,4,15,,,,,,,,,
497,2021-08-05 04:30:00+00:00,176372.2079,2.628326416,1.088757396,0,-0.124260355,31.55365095,3.404293964,0,1,4,30,,,,,,,,,
498,2021-08-05 04:45:00+00:00,213078.0741,2.638760685,1.071005917,0,-0.165680473,31.55365095,3.404293964,0,1,4,45,,,,,,,,,
499,2021-08-05 05:00:00+00:00,249783.9405,2.649194954,0.976331361,0,-0.207100592,31.55365095,3.404293964,0,1,5,0,,,,,,,,,
500,2021-08-05 05:15:00+00:00,286489.8067,2.494738722,1.029585799,0,-0.213017751,31.55365095,3.404293964,0,1,5,15,,,,,,,,,
501,2021-08-05 05:30:00+00:00,323195.6731,2.340282491,1.24260355,0,-0.142011834,31.55365095,3.404293964,0,1,5,30,,,,,,,,,
502,2021-08-05 05:45:00+00:00,415521.0891,2.185826259,1.360946746,0,-0.142011834,31.55365095,3.404293964,0,1,5,45,,,,,,,,,
503,2021-08-05 06:00:00+00:00,507846.5052,2.031370028,1.485207101,0,-0.130177515,31.55365095,3.404293964,0,1,6,0,,,,,,,,,
504,2021-08-05 06:15:00+00:00,600171.9213,2.066237581,1.603550296,0,-0.112426036,31.55365095,3.404293964,0,1,6,15,,,,,,,,,
505,2021-08-05 06:30:00+00:00,692497.3373,2.101105134,1.710059172,0,-0.106508876,31.55365095,3.404293964,0,1,6,30,,,,,,,,,
506,2021-08-05 06:45:00+00:00,706185.355,2.135972688,1.75147929,0,-0.094674556,31.55365095,3.404293964,0,1,6,45,,,,,,,,,
507,2021-08-05 07:00:00+00:00,719873.3728,2.170840241,1.769230769,0,-0.100591716,31.55365095,3.404293964,0,1,7,0,,,,,,,,,
508,2021-08-05 07:15:00+00:00,733561.3905,2.17851545,2.071005917,0,-0.053254438,31.55365095,3.404293964,0,1,7,15,,,,,,,,,
509,2021-08-05 07:30:00+00:00,747249.4083,2.186190659,2.130177515,0,-0.076923077,31.55365095,3.404293964,0,1,7,30,,,,,,,,,
510,2021-08-05 07:45:00+00:00,926742.8627,2.193865868,2.053254438,0,-0.076923077,31.55365095,3.404293964,0,1,7,45,,,,,,,,,
511,2021-08-05 08:00:00+00:00,1106236.317,2.201541077,2.272189349,0,-0.041420118,31.55365095,3.404293964,0,1,8,0,,,,,,,,,
512,2021-08-05 08:15:00+00:00,1285729.771,2.163227246,2.331360947,0,-0.01183432,31.55365095,3.404293964,0,1,8,15,,,,,,,,,
513,2021-08-05 08:30:00+00:00,1465223.225,2.124913416,2.349112426,0,-0.00591716,31.55365095,3.404293964,0,1,8,30,,,,,,,,,
514,2021-08-05 08:45:00+00:00,1505639.756,2.086599586,2.189349112,0,0,31.55365095,3.404293964,0,1,8,45,,,,,,,,,
515,2021-08-05 09:00:00+00:00,1546056.287,2.048285755,1.98816568,0,0,31.55365095,3.404293964,0,1,9,0,,,,,,,,,
516,2021-08-05 09:15:00+00:00,1586472.818,2.000395328,1.73964497,0,-0.00591716,31.55365095,3.404293964,0,1,9,15,,,,,,,,,
517,2021-08-05 09:30:00+00:00,1626889.349,1.9525049,1.071005917,0,-0.053254438,31.55365095,3.404293964,0,1,9,30,,,,,,,,,
518,2021-08-05 09:45:00+00:00,1644287.278,1.904614473,0.74556213,0,-0.065088757,31.55365095,3.404293964,0,1,9,45,,,,,,,,,
519,2021-08-05 10:00:00+00:00,1661685.207,1.856724045,0.733727811,0,-0.041420118,31.55365095,3.404293964,0,1,10,0,,,,,,,,,
520,2021-08-05 10:15:00+00:00,1679083.136,2.23783953,0.585798817,0,-0.017751479,31.55365095,3.404293964,0,1,10,15,,,,,,,,,
521,2021-08-05 10:30:00+00:00,1696481.065,2.618955014,0.378698225,0,-0.029585799,31.55365095,3.404293964,0,1,10,30,,,,,,,,,
522,2021-08-05 10:45:00+00:00,1640543.713,3.000070499,0.24852071,0,-0.029585799,31.55365095,3.404293964,0,1,10,45,,,,,,,,,
523,2021-08-05 11:00:00+00:00,1584606.361,3.381185983,0.165680473,0,-0.01183432,31.55365095,3.404293964,0,1,11,0,,,,,,,,,
524,2021-08-05 11:15:00+00:00,1528669.009,3.252196382,0.047337278,0,0,31.55365095,3.404293964,0,1,11,15,,,,,,,,,
525,2021-08-05 11:30:00+00:00,1472731.657,3.123206782,0.023668639,0,-0.017751479,31.55365095,3.404293964,0,1,11,30,,,,,,,,,
526,2021-08-05 11:45:00+00:00,1255172.633,2.994217181,-0.124260355,0,-0.00591716,31.55365095,3.404293964,0,1,11,45,,,,,,,,,
527,2021-08-05 12:00:00+00:00,1037613.609,2.865227581,-0.023668639,0,-0.023668639,31.55365095,3.404293964,0,1,12,0,,,,,,,,,
528,2021-08-05 12:15:00+00:00,820054.5858,2.55160755,-0.213017751,0,-0.00591716,31.55365095,3.404293964,0,1,12,15,,,,,,,,,
529,2021-08-05 12:30:00+00:00,602495.5621,2.237987518,-0.449704142,0,-0.00591716,31.55365095,3.404293964,0,1,12,30,,,,,,,,,
530,2021-08-05 12:45:00+00:00,537211.9822,1.924367487,-0.266272189,0,-0.017751479,31.55365095,3.404293964,0,1,12,45,,,,,,,,,
531,2021-08-05 13:00:00+00:00,471928.4024,1.610747456,0,0,-0.00591716,31.55365095,3.404293964,0,1,13,0,,,,,,,,,
532,2021-08-05 13:15:00+00:00,406644.8225,1.780453412,0.082840237,0,-0.01183432,31.55365095,3.404293964,0,1,13,15,,,,,,,,,
533,2021-08-05 13:30:00+00:00,341361.2426,1.950159369,-0.130177515,0,-0.01183432,31.55365095,3.404293964,0,1,13,30,,,,,,,,,
534,2021-08-05 13:45:00+00:00,411389.2751,2.119865326,-0.272189349,0,-0.01183432,31.55365095,3.404293964,0,1,13,45,,,,,,,,,
535,2021-08-05 14:00:00+00:00,481417.3077,2.289571282,0.094674556,0,-0.00591716,31.55365095,3.404293964,0,1,14,0,,,,,,,,,
536,2021-08-05 14:15:00+00:00,551445.3402,2.670879159,0.071005917,0,-0.00591716,31.55365095,3.404293964,0,1,14,15,,,,,,,,,
537,2021-08-05 14:30:00+00:00,621473.3728,3.052187037,0.319526627,0,-0.01183432,31.55365095,3.404293964,0,1,14,30,,,,,,,,,
538,2021-08-05 14:45:00+00:00,588416.0503,3.433494914,0.402366864,0,-0.029585799,31.55365095,3.404293964,0,1,14,45,,,,,,,,,
539,2021-08-05 15:00:00+00:00,555358.7278,3.814802791,0.165680473,0,-0.01183432,31.55365095,3.404293964,0,1,15,0,,,,,,,,,
540,2021-08-05 15:15:00+00:00,522301.4053,3.673313708,0.75739645,0,0,31.55365095,3.404293964,0,1,15,15,,,,,,,,,
541,2021-08-05 15:30:00+00:00,489244.0828,3.531824625,0.396449704,0,0,31.55365095,3.404293964,0,1,15,30,,,,,,,,,
542,2021-08-05 15:45:00+00:00,455812.6479,3.390335543,0.917159763,0,0,31.55365095,3.404293964,0,1,15,45,,,,,,,,,
543,2021-08-05 16:00:00+00:00,422381.213,3.24884646,0.662721893,0,0,31.55365095,3.404293964,0,1,16,0,,,,,,,,,
544,2021-08-05 16:15:00+00:00,388949.7781,3.974320691,0.384615385,0,0,31.55365095,3.404293964,0,1,16,15,,,,,,,,,
545,2021-08-05 16:30:00+00:00,355518.3432,4.699794922,0.674556213,0,0,31.55365095,3.404293964,0,1,16,30,,,,,,,,,
546,2021-08-05 16:45:00+00:00,297468.5373,5.425269152,0.307692308,0,0,31.55365095,3.404293964,0,1,16,45,,,,,,,,,
547,2021-08-05 17:00:00+00:00,239418.7315,6.150743385,0.520710059,0,-0.01183432,31.55365095,3.404293964,0,1,17,0,,,,,,,,,
548,2021-08-05 17:15:00+00:00,181368.9257,6.224822012,1.076923077,0,-0.029585799,31.55365095,3.404293964,0,1,17,15,,,,,,,,,
549,2021-08-05 17:30:00+00:00,123319.1198,6.298900639,1.207100592,0,-0.00591716,31.55365095,3.404293964,0,1,17,30,,,,,,,,,
550,2021-08-05 17:45:00+00:00,92504.49799,6.372979266,2,0,-0.00591716,31.55365095,3.404293964,0,1,17,45,,,,,,,,,
551,2021-08-05 18:00:00+00:00,61689.87609,6.447057893,2.035502959,0,0,31.55365095,3.404293964,0,1,18,0,,,,,,,,,
552,2021-08-05 18:15:00+00:00,30875.25425,6.586318183,2.49112426,0,0,31.55365095,3.404293964,0,1,18,15,,,,,,,,,
553,2021-08-05 18:30:00+00:00,60.63239645,6.725578479,2.461538462,0,0,31.55365095,3.404293964,0,1,18,30,,,,,,,,,
554,2021-08-05 18:45:00+00:00,43.62518491,6.864838769,2.408284024,0,0,31.55365095,3.404293964,0,1,18,45,,,,,,,,,
555,2021-08-05 19:00:00+00:00,26.61797337,7.004099059,2.230769231,0,0,31.55365095,3.404293964,0,1,19,0,,,,,,,,,
556,2021-08-05 19:15:00+00:00,9.610761834,7.05928732,2.035502959,0,0,31.55365095,3.404293964,0,1,19,15,,,,,,,,,
557,2021-08-05 19:30:00+00:00,-7.396449704,7.11447558,2.053254438,0,0,31.55365095,3.404293964,0,1,19,30,,,,,,,,,
558,2021-08-05 19:45:00+00:00,-5.547337278,7.169663834,2.224852071,0,0,31.55365095,3.404293964,0,1,19,45,,,,,,,,,
559,2021-08-05 20:00:00+00:00,-3.698224852,7.224852095,2.207100592,0,0,31.55365095,3.404293964,0,1,20,0,,,,,,,,,
560,2021-08-05 20:15:00+00:00,-1.849112426,7.187058373,2.189349112,0,0,31.55365095,3.404293964,0,1,20,15,,,,,,,,,
561,2021-08-05 20:30:00+00:00,0,7.149264657,2.24260355,0,0,31.55365095,3.404293964,0,1,20,30,,,,,,,,,
562,2021-08-05 20:45:00+00:00,0,7.111470941,2.295857988,0,0,31.55365095,3.404293964,0,1,20,45,,,,,,,,,
563,2021-08-05 21:00:00+00:00,0,7.073677219,2.278106509,0,-0.01183432,31.55365095,3.404293964,0,1,21,0,,,,,,,,,
564,2021-08-05 21:15:00+00:00,0,7.09474129,2.25443787,0,-0.029585799,31.55365095,3.404293964,0,1,21,15,,,,,,,,,
565,2021-08-05 21:30:00+00:00,0,7.115805361,2.278106509,0,-0.023668639,31.55365095,3.404293964,0,1,21,30,,,,,,,,,
566,2021-08-05 21:45:00+00:00,0,7.136869432,2.201183432,0,-0.112426036,31.55365095,3.404293964,0,1,21,45,,,,,,,,,
567,2021-08-05 22:00:00+00:00,0,7.157933503,2.088757396,0,-0.171597633,31.55365095,3.404293964,0,1,22,0,,,,,,,,,
568,2021-08-05 22:15:00+00:00,0,7.183999142,1.893491124,0,-0.177514793,31.55365095,3.404293964,0,1,22,15,,,,,,,,,
569,2021-08-05 22:30:00+00:00,0,7.210064781,1.863905325,0,-0.130177515,31.55365095,3.404293964,0,1,22,30,,,,,,,,,
570,2021-08-05 22:45:00+00:00,8.22E-12,7.23613042,1.73964497,0,-0.112426036,31.55365095,3.404293964,0,1,22,45,,,,,,,,,
571,2021-08-05 23:00:00+00:00,1.64E-11,7.262196059,1.591715976,0,-0.165680473,31.55365095,3.404293964,0,1,23,0,,,,,,,,,
572,2021-08-05 23:15:00+00:00,2.47E-11,7.228702905,1.573964497,0,-0.142011834,31.55365095,3.404293964,0,1,23,15,,,,,,,,,
573,2021-08-05 23:30:00+00:00,3.29E-11,7.195209751,1.426035503,0,-0.165680473,31.55365095,3.404293964,0,1,23,30,,,,,,,,,
574,2021-08-05 23:45:00+00:00,3.29E-11,7.161716598,1.284023669,0,-0.213017751,31.55365095,3.404293964,0,1,23,45,,,,,,,,,
575,2021-08-06 00:00:00+00:00,3.29E-11,7.128223444,1.307692308,0,-0.189349112,31.55365095,3.404293964,0,1,0,0,,,,,,,,,
576,2021-08-06 00:15:00+00:00,3.29E-11,7.039056166,1.25443787,0,-0.153846154,31.55365095,3.404293964,0,1,0,15,,,,,,,,,
577,2021-08-06 00:30:00+00:00,3.29E-11,6.949888882,1.213017751,0,-0.177514793,31.55365095,3.404293964,0,1,0,30,,,,,,,,,
578,2021-08-06 00:45:00+00:00,8.22E-12,6.860721604,1.071005917,0,-0.224852071,31.55365095,3.404293964,0,1,0,45,,,,,,,,,
579,2021-08-06 01:00:00+00:00,-1.64E-11,6.771554325,0.917159763,0,-0.278106509,31.55365095,3.404293964,0,1,1,0,,,,,,,,,
580,2021-08-06 01:15:00+00:00,-4.11E-11,6.560289225,0.958579882,0,-0.24260355,31.55365095,3.404293964,0,1,1,15,,,,,,,,,
581,2021-08-06 01:30:00+00:00,-6.57E-11,6.349024124,0.869822485,0,-0.25443787,31.55365095,3.404293964,0,1,1,30,,,,,,,,,
582,2021-08-06 01:45:00+00:00,-4.94E-11,6.137759024,0.846153846,0,-0.230769231,31.55365095,3.404293964,0,1,1,45,,,,,,,,,
583,2021-08-06 02:00:00+00:00,-3.29E-11,5.926493923,0.786982249,0,-0.26035503,31.55365095,3.404293964,0,1,2,0,,,,,,,,,
584,2021-08-06 02:15:00+00:00,-1.64E-11,6.047629746,0.869822485,0,-0.236686391,31.55365095,3.404293964,0,1,2,15,,,,,,,,,
