,datetime,radiation,windspeed_100m,total_substation,total_solar_part,total_wind_part,Lat,Lon,solar_on,wind_on,Hour,Minute
1191,2021-08-12 10:00:00+00:00,1551941.346,5.127718204,1.865384615,0,-0.08974359,34.18312186,3.687985128,0,1,10,0
1192,2021-08-12 10:15:00+00:00,1482872.917,5.051951913,1.019230769,0,-0.179487179,34.18312186,3.687985128,0,1,10,15
1193,2021-08-12 10:30:00+00:00,1413804.487,4.976185621,0.653846154,0,-0.134615385,34.18312186,3.687985128,0,1,10,30
1194,2021-08-12 10:45:00+00:00,1289538.582,4.90041933,0.602564103,0,-0.134615385,34.18312186,3.687985128,0,1,10,45
1195,2021-08-12 11:00:00+00:00,1165272.676,4.824653038,0.192307692,0,-0.166666667,34.18312186,3.687985128,0,1,11,0
1196,2021-08-12 11:15:00+00:00,1041006.771,4.82310882,0.083333333,0,-0.237179487,34.18312186,3.687985128,0,1,11,15
1197,2021-08-12 11:30:00+00:00,916740.8654,4.821564601,-0.032051282,0,-0.205128205,34.18312186,3.687985128,0,1,11,30
1198,2021-08-12 11:45:00+00:00,905756.1699,4.820020382,-0.314102564,0,-0.198717949,34.18312186,3.687985128,0,1,11,45
1199,2021-08-12 12:00:00+00:00,894771.4744,4.818476163,-0.557692308,0,-0.237179487,34.18312186,3.687985128,0,1,12,0
1200,2021-08-12 12:15:00+00:00,883786.7788,4.745846222,-0.583333333,0,-0.198717949,34.18312186,3.687985128,0,1,12,15
1201,2021-08-12 12:30:00+00:00,872802.0833,4.673216282,-0.570512821,0,-0.166666667,34.18312186,3.687985128,0,1,12,30
1202,2021-08-12 12:45:00+00:00,956444.2712,4.600586341,-0.737179487,0,-0.147435897,34.18312186,3.687985128,0,1,12,45
1203,2021-08-12 13:00:00+00:00,1040086.458,4.5279564,-0.858974359,0,-0.147435897,34.18312186,3.687985128,0,1,13,0
1204,2021-08-12 13:15:00+00:00,1123728.646,4.526063418,-0.269230769,0,-0.115384615,34.18312186,3.687985128,0,1,13,15
1205,2021-08-12 13:30:00+00:00,1207370.833,4.524170435,-0.192307692,0,-0.141025641,34.18312186,3.687985128,0,1,13,30
1206,2021-08-12 13:45:00+00:00,1106708.654,4.522277453,-0.16025641,0,-0.128205128,34.18312186,3.687985128,0,1,13,45
1207,2021-08-12 14:00:00+00:00,1006046.474,4.520384471,-0.044871795,0,-0.115384615,34.18312186,3.687985128,0,1,14,0
1208,2021-08-12 14:15:00+00:00,905384.2949,4.309200324,-0.378205128,0,-0.179487179,34.18312186,3.687985128,0,1,14,15
1209,2021-08-12 14:30:00+00:00,804722.1154,4.098016176,-0.724358974,0,-0.16025641,34.18312186,3.687985128,0,1,14,30
1210,2021-08-12 14:45:00+00:00,670189.6635,3.886832029,-0.666666667,0,-0.198717949,34.18312186,3.687985128,0,1,14,45
1211,2021-08-12 15:00:00+00:00,535657.2115,3.675647882,-0.365384615,0,-0.217948718,34.18312186,3.687985128,0,1,15,0
1212,2021-08-12 15:15:00+00:00,401124.7596,3.603022908,-0.435897436,0,-0.198717949,34.18312186,3.687985128,0,1,15,15
1213,2021-08-12 15:30:00+00:00,266592.3077,3.530397935,-0.615384615,0,-0.147435897,34.18312186,3.687985128,0,1,15,30
1214,2021-08-12 15:45:00+00:00,248519.2308,3.457772961,-0.487179487,0,-0.173076923,34.18312186,3.687985128,0,1,15,45
1215,2021-08-12 16:00:00+00:00,230446.1538,3.385147987,-0.647435897,0,-0.224358974,34.18312186,3.687985128,0,1,16,0
1216,2021-08-12 16:15:00+00:00,212373.0769,3.386425361,-0.012820513,0,-0.243589744,34.18312186,3.687985128,0,1,16,15
1217,2021-08-12 16:30:00+00:00,194300,3.387702734,-0.378205128,0,-0.217948718,34.18312186,3.687985128,0,1,16,30
1218,2021-08-12 16:45:00+00:00,158366.3787,3.388980108,-0.08974359,0,-0.237179487,34.18312186,3.687985128,0,1,16,45
1219,2021-08-12 17:00:00+00:00,122432.7574,3.390257481,0.237179487,0,-0.198717949,34.18312186,3.687985128,0,1,17,0
1220,2021-08-12 17:15:00+00:00,86499.13609,3.404722,0.185897436,0,-0.192307692,34.18312186,3.687985128,0,1,17,15
1221,2021-08-12 17:30:00+00:00,50565.51483,3.419186519,0.480769231,0,-0.173076923,34.18312186,3.687985128,0,1,17,30
1222,2021-08-12 17:45:00+00:00,37923.16331,3.433651038,1.294871795,0,-0.115384615,34.18312186,3.687985128,0,1,17,45
1223,2021-08-12 18:00:00+00:00,25280.8118,3.448115556,2.173076923,0,-0.192307692,34.18312186,3.687985128,0,1,18,0
1224,2021-08-12 18:15:00+00:00,12638.46029,3.50208336,1.66025641,0,-0.108974359,34.18312186,3.687985128,0,1,18,15
1225,2021-08-12 18:30:00+00:00,-3.891225962,3.556051163,1.467948718,0,-0.076923077,34.18312186,3.687985128,0,1,18,30
1226,2021-08-12 18:45:00+00:00,-1.805388622,3.610018965,1.871794872,0,-0.064102564,34.18312186,3.687985128,0,1,18,45
1227,2021-08-12 19:00:00+00:00,0.280448718,3.663986769,2.33974359,0,-0.064102564,34.18312186,3.687985128,0,1,19,0
1228,2021-08-12 19:15:00+00:00,2.366286058,3.747697519,2.628205128,0,-0.070512821,34.18312186,3.687985128,0,1,19,15
1229,2021-08-12 19:30:00+00:00,4.452123397,3.831408269,2.846153846,0,0.006410256,34.18312186,3.687985128,0,1,19,30
1230,2021-08-12 19:45:00+00:00,3.339092548,3.915119019,2.987179487,0,0,34.18312186,3.687985128,0,1,19,45
1231,2021-08-12 20:00:00+00:00,2.226061699,3.998829768,3.070512821,0,0.006410256,34.18312186,3.687985128,0,1,20,0
1232,2021-08-12 20:15:00+00:00,1.113030849,3.993114447,3.096153846,0,0,34.18312186,3.687985128,0,1,20,15
1233,2021-08-12 20:30:00+00:00,0,3.987399126,3.211538462,0,0,34.18312186,3.687985128,0,1,20,30
1234,2021-08-12 20:45:00+00:00,0,3.981683804,3.173076923,0,0,34.18312186,3.687985128,0,1,20,45
1235,2021-08-12 21:00:00+00:00,0,3.975968483,3.141025641,0,0,34.18312186,3.687985128,0,1,21,0
1236,2021-08-12 21:15:00+00:00,0,3.903985864,3.185897436,0,0,34.18312186,3.687985128,0,1,21,15
1237,2021-08-12 21:30:00+00:00,0,3.832003245,3.198717949,0,0,34.18312186,3.687985128,0,1,21,30
1238,2021-08-12 21:45:00+00:00,0,3.760020626,3.205128205,0,0,34.18312186,3.687985128,0,1,21,45
1239,2021-08-12 22:00:00+00:00,0,3.688038007,3.192307692,0,0,34.18312186,3.687985128,0,1,22,0
1240,2021-08-12 22:15:00+00:00,0,3.98868544,3.173076923,0,0,34.18312186,3.687985128,0,1,22,15
1241,2021-08-12 22:30:00+00:00,0,4.289332873,3.096153846,0,0,34.18312186,3.687985128,0,1,22,30
1242,2021-08-12 22:45:00+00:00,8.91E-12,4.589980306,3.083333333,0,0,34.18312186,3.687985128,0,1,22,45
1243,2021-08-12 23:00:00+00:00,1.78E-11,4.890627738,2.935897436,0,0,34.18312186,3.687985128,0,1,23,0
1244,2021-08-12 23:15:00+00:00,2.67E-11,4.904812574,2.807692308,0,0,34.18312186,3.687985128,0,1,23,15
1245,2021-08-12 23:30:00+00:00,3.56E-11,4.91899741,2.737179487,0,-0.012820513,34.18312186,3.687985128,0,1,23,30
1246,2021-08-12 23:45:00+00:00,3.56E-11,4.933182246,2.512820513,0,-0.051282051,34.18312186,3.687985128,0,1,23,45
1247,2021-08-13 00:00:00+00:00,3.56E-11,4.947367081,2.269230769,0,-0.115384615,34.18312186,3.687985128,0,1,0,0
1248,2021-08-13 00:15:00+00:00,3.56E-11,4.880453226,2.326923077,0,-0.038461538,34.18312186,3.687985128,0,1,0,15
1249,2021-08-13 00:30:00+00:00,3.56E-11,4.813539371,2.320512821,0,-0.019230769,34.18312186,3.687985128,0,1,0,30
1250,2021-08-13 00:45:00+00:00,8.91E-12,4.746625515,2.320512821,0,0,34.18312186,3.687985128,0,1,0,45
1251,2021-08-13 01:00:00+00:00,-1.78E-11,4.67971166,2.371794872,0,0,34.18312186,3.687985128,0,1,1,0
1252,2021-08-13 01:15:00+00:00,-4.46E-11,4.738142246,2.397435897,0,0,34.18312186,3.687985128,0,1,1,15
1253,2021-08-13 01:30:00+00:00,-7.12E-11,4.796572832,2.301282051,0,-0.012820513,34.18312186,3.687985128,0,1,1,30
1254,2021-08-13 01:45:00+00:00,-5.35E-11,4.855003418,2.179487179,0,-0.032051282,34.18312186,3.687985128,0,1,1,45
1255,2021-08-13 02:00:00+00:00,-3.56E-11,4.913434004,2.108974359,0,-0.038461538,34.18312186,3.687985128,0,1,2,0
1256,2021-08-13 02:15:00+00:00,-1.78E-11,5.119964098,2.108974359,0,-0.025641026,34.18312186,3.687985128,0,1,2,15
1257,2021-08-13 02:30:00+00:00,0,5.326494192,2.108974359,0,-0.038461538,34.18312186,3.687985128,0,1,2,30
1258,2021-08-13 02:45:00+00:00,7613.881583,5.533024287,2.083333333,0,-0.025641026,34.18312186,3.687985128,0,1,2,45
1259,2021-08-13 03:00:00+00:00,15227.76317,5.739554381,2.115384615,0,-0.019230769,34.18312186,3.687985128,0,1,3,0
1260,2021-08-13 03:15:00+00:00,22841.64476,5.815974107,2.096153846,0,-0.006410256,34.18312186,3.687985128,0,1,3,15
1261,2021-08-13 03:30:00+00:00,30455.52634,5.892393833,2.019230769,0,-0.044871795,34.18312186,3.687985128,0,1,3,30
1262,2021-08-13 03:45:00+00:00,57554.90597,5.96881356,1.948717949,0,-0.057692308,34.18312186,3.687985128,0,1,3,45
1263,2021-08-13 04:00:00+00:00,84654.28558,6.045233287,2,0,-0.019230769,34.18312186,3.687985128,0,1,4,0
1264,2021-08-13 04:15:00+00:00,111753.6653,6.08946192,2.076923077,0,-0.032051282,34.18312186,3.687985128,0,1,4,15
1265,2021-08-13 04:30:00+00:00,138853.0449,6.133690553,1.942307692,0,-0.108974359,34.18312186,3.687985128,0,1,4,30
1266,2021-08-13 04:45:00+00:00,212096.9351,6.177919186,1.826923077,0,-0.147435897,34.18312186,3.687985128,0,1,4,45
1267,2021-08-13 05:00:00+00:00,285340.8253,6.222147819,1.730769231,0,-0.185897436,34.18312186,3.687985128,0,1,5,0
1268,2021-08-13 05:15:00+00:00,358584.7156,6.228284805,1.762820513,0,-0.185897436,34.18312186,3.687985128,0,1,5,15
1269,2021-08-13 05:30:00+00:00,431828.6058,6.234421791,1.775641026,0,-0.173076923,34.18312186,3.687985128,0,1,5,30
1270,2021-08-13 05:45:00+00:00,518630.4888,6.240558777,1.814102564,0,-0.198717949,34.18312186,3.687985128,0,1,5,45
1271,2021-08-13 06:00:00+00:00,605432.3718,6.246695763,1.724358974,0,-0.230769231,34.18312186,3.687985128,0,1,6,0
1272,2021-08-13 06:15:00+00:00,692234.2551,6.330080216,1.833333333,0,-0.262820513,34.18312186,3.687985128,0,1,6,15
1273,2021-08-13 06:30:00+00:00,779036.1378,6.413464667,1.852564103,0,-0.256410256,34.18312186,3.687985128,0,1,6,30
1274,2021-08-13 06:45:00+00:00,883595.5731,6.496849122,1.756410256,0,-0.301282051,34.18312186,3.687985128,0,1,6,45
1275,2021-08-13 07:00:00+00:00,988155.0083,6.580233577,1.653846154,0,-0.314102564,34.18312186,3.687985128,0,1,7,0
1276,2021-08-13 07:15:00+00:00,1092714.443,6.571516468,1.788461538,0,-0.326923077,34.18312186,3.687985128,0,1,7,15
1277,2021-08-13 07:30:00+00:00,1197273.878,6.562799365,1.980769231,0,-0.275641026,34.18312186,3.687985128,0,1,7,30
1278,2021-08-13 07:45:00+00:00,1266918.83,6.554082263,1.923076923,0,-0.243589744,34.18312186,3.687985128,0,1,7,45
1279,2021-08-13 08:00:00+00:00,1336563.782,6.54536516,1.987179487,0,-0.185897436,34.18312186,3.687985128,0,1,8,0
1280,2021-08-13 08:15:00+00:00,1406208.734,6.731503436,2.173076923,0,-0.185897436,34.18312186,3.687985128,0,1,8,15
1281,2021-08-13 08:30:00+00:00,1475853.686,6.917641712,2.179487179,0,-0.166666667,34.18312186,3.687985128,0,1,8,30
1282,2021-08-13 08:45:00+00:00,1531274.399,7.103779987,1.75,0,-0.185897436,34.18312186,3.687985128,0,1,8,45
1283,2021-08-13 09:00:00+00:00,1586695.112,7.289918263,1.814102564,0,-0.243589744,34.18312186,3.687985128,0,1,9,0
1284,2021-08-13 09:15:00+00:00,1642115.826,7.327349064,1.679487179,0,-0.237179487,34.18312186,3.687985128,0,1,9,15
1285,2021-08-13 09:30:00+00:00,1697536.538,7.364779865,1.75,0,-0.198717949,34.18312186,3.687985128,0,1,9,30
1286,2021-08-13 09:45:00+00:00,1716461.378,7.402210667,1.647435897,0,-0.352564103,34.18312186,3.687985128,0,1,9,45
1287,2021-08-13 10:00:00+00:00,1735386.218,7.439641462,1.346153846,0,-0.525641026,34.18312186,3.687985128,0,1,10,0
1288,2021-08-13 10:15:00+00:00,1754311.058,7.489136551,1.243589744,0,-0.282051282,34.18312186,3.687985128,0,1,10,15
1289,2021-08-13 10:30:00+00:00,1773235.897,7.538631635,0.826923077,0,-0.416666667,34.18312186,3.687985128,0,1,10,30
1290,2021-08-13 10:45:00+00:00,1778402.724,7.588126718,0.615384615,0,-0.442307692,34.18312186,3.687985128,0,1,10,45
1291,2021-08-13 11:00:00+00:00,1783569.551,7.637621808,-0.038461538,0,-0.891025641,34.18312186,3.687985128,0,1,11,0
1292,2021-08-13 11:15:00+00:00,1788736.378,7.639076314,-1.192307692,0,-1.455128205,34.18312186,3.687985128,0,1,11,15
1293,2021-08-13 11:30:00+00:00,1793903.205,7.640530821,-0.576923077,0,-0.935897436,34.18312186,3.687985128,0,1,11,30
1294,2021-08-13 11:45:00+00:00,1760295.112,7.641985327,-1.788461538,0,-1.480769231,34.18312186,3.687985128,0,1,11,45
1295,2021-08-13 12:00:00+00:00,1726687.019,7.643439833,-2.153846154,0,-1.75,34.18312186,3.687985128,0,1,12,0
1296,2021-08-13 12:15:00+00:00,1693078.926,7.618250756,-2.211538462,0,-1.608974359,34.18312186,3.687985128,0,1,12,15
1297,2021-08-13 12:30:00+00:00,1659470.833,7.593061679,-1.775641026,0,-1.493589744,34.18312186,3.687985128,0,1,12,30
1298,2021-08-13 12:45:00+00:00,1599624.359,7.567872603,-1.487179487,0,-1.557692308,34.18312186,3.687985128,0,1,12,45
1299,2021-08-13 13:00:00+00:00,1539777.885,7.542683526,-1.846153846,0,-1.570512821,34.18312186,3.687985128,0,1,13,0
1300,2021-08-13 13:15:00+00:00,1479931.41,7.481182231,-1.583333333,0,-1.230769231,34.18312186,3.687985128,0,1,13,15
1301,2021-08-13 13:30:00+00:00,1420084.936,7.419680936,-2.365384615,0,-1.647435897,34.18312186,3.687985128,0,1,13,30
1302,2021-08-13 13:45:00+00:00,1340837.901,7.358179641,-2.897435897,0,-1.493589744,34.18312186,3.687985128,0,1,13,45
1303,2021-08-13 14:00:00+00:00,1261590.865,7.296678346,-3.762820513,0,-1.576923077,34.18312186,3.687985128,0,1,14,0
1304,2021-08-13 14:15:00+00:00,1182343.83,7.107543795,-3.916666667,0,-1.923076923,34.18312186,3.687985128,0,1,14,15
1305,2021-08-13 14:30:00+00:00,1103096.795,6.918409237,-4.012820513,0,-1.634615385,34.18312186,3.687985128,0,1,14,30
1306,2021-08-13 14:45:00+00:00,1013578.205,6.729274679,-3.961538462,0,-1.884615385,34.18312186,3.687985128,0,1,14,45
1307,2021-08-13 15:00:00+00:00,924059.6154,6.540140128,-4.08974359,0,-2.294871795,34.18312186,3.687985128,0,1,15,0
1308,2021-08-13 15:15:00+00:00,834541.0256,6.53112775,-4.08974359,0,-2.282051282,34.18312186,3.687985128,0,1,15,15
1309,2021-08-13 15:30:00+00:00,745022.4359,6.522115378,-4.038461538,0,-1.974358974,34.18312186,3.687985128,0,1,15,30
1310,2021-08-13 15:45:00+00:00,655789.2628,6.513103,-4.179487179,0,-2.147435897,34.18312186,3.687985128,0,1,15,45
1311,2021-08-13 16:00:00+00:00,566556.0897,6.504090628,-3.878205128,0,-1.942307692,34.18312186,3.687985128,0,1,16,0
1312,2021-08-13 16:15:00+00:00,477322.9167,6.482890936,-2.961538462,0,-1.634615385,34.18312186,3.687985128,0,1,16,15
1313,2021-08-13 16:30:00+00:00,388089.7436,6.461691244,-2.442307692,0,-1.634615385,34.18312186,3.687985128,0,1,16,30
1314,2021-08-13 16:45:00+00:00,315416.4213,6.440491551,-1.807692308,0,-1.628205128,34.18312186,3.687985128,0,1,16,45
1315,2021-08-13 17:00:00+00:00,242743.099,6.419291865,-1.032051282,0,-1.480769231,34.18312186,3.687985128,0,1,17,0
1316,2021-08-13 17:15:00+00:00,170069.7767,6.408075033,-1.044871795,0,-1.455128205,34.18312186,3.687985128,0,1,17,15
1317,2021-08-13 17:30:00+00:00,97396.45436,6.396858203,-1.403846154,0,-1.461538462,34.18312186,3.687985128,0,1,17,30
1318,2021-08-13 17:45:00+00:00,73047.90167,6.385641373,-1.455128205,0,-1.641025641,34.18312186,3.687985128,0,1,17,45
1319,2021-08-13 18:00:00+00:00,48699.34896,6.374424543,-1.384615385,0,-1.692307692,34.18312186,3.687985128,0,1,18,0
1320,2021-08-13 18:15:00+00:00,24350.79628,6.417057756,-2.044871795,0,-1.743589744,34.18312186,3.687985128,0,1,18,15
1321,2021-08-13 18:30:00+00:00,2.243589744,6.459690974,-1.198717949,0,-1.5,34.18312186,3.687985128,0,1,18,30
1322,2021-08-13 18:45:00+00:00,1.061698718,6.502324192,-0.666666667,0,-1.403846154,34.18312186,3.687985128,0,1,18,45
1323,2021-08-13 19:00:00+00:00,-0.120192308,6.544957404,-0.711538462,0,-1.33974359,34.18312186,3.687985128,0,1,19,0
1324,2021-08-13 19:15:00+00:00,-1.302083333,6.616762513,-0.346153846,0,-1.230769231,34.18312186,3.687985128,0,1,19,15
1325,2021-08-13 19:30:00+00:00,-2.483974359,6.688567615,0.41025641,0,-1.057692308,34.18312186,3.687985128,0,1,19,30
1326,2021-08-13 19:45:00+00:00,-1.862980769,6.760372718,0.884615385,0,-0.83974359,34.18312186,3.687985128,0,1,19,45
1327,2021-08-13 20:00:00+00:00,-1.241987179,6.832177821,1.288461538,0,-0.532051282,34.18312186,3.687985128,0,1,20,0
1328,2021-08-13 20:15:00+00:00,-0.62099359,6.88552566,1.666666667,0,-0.538461538,34.18312186,3.687985128,0,1,20,15
1329,2021-08-13 20:30:00+00:00,0,6.9388735,1.897435897,0,-0.455128205,34.18312186,3.687985128,0,1,20,30
1330,2021-08-13 20:45:00+00:00,0,6.99222134,2.403846154,0,-0.230769231,34.18312186,3.687985128,0,1,20,45
1331,2021-08-13 21:00:00+00:00,0,7.045569173,2.647435897,0,-0.012820513,34.18312186,3.687985128,0,1,21,0
1332,2021-08-13 21:15:00+00:00,0,7.086783186,2.58974359,0,-0.038461538,34.18312186,3.687985128,0,1,21,15
1333,2021-08-13 21:30:00+00:00,0,7.127997205,2.532051282,0,-0.038461538,34.18312186,3.687985128,0,1,21,30
1334,2021-08-13 21:45:00+00:00,0,7.169211218,2.493589744,0,-0.064102564,34.18312186,3.687985128,0,1,21,45
1335,2021-08-13 22:00:00+00:00,0,7.210425231,2.455128205,0,-0.108974359,34.18312186,3.687985128,0,1,22,0
1336,2021-08-13 22:15:00+00:00,0,7.020570526,2.397435897,0,-0.121794872,34.18312186,3.687985128,0,1,22,15
1337,2021-08-13 22:30:00+00:00,0,6.830715827,2.256410256,0,-0.147435897,34.18312186,3.687985128,0,1,22,30
1338,2021-08-13 22:45:00+00:00,8.91E-12,6.640861128,2.217948718,0,-0.205128205,34.18312186,3.687985128,0,1,22,45
1339,2021-08-13 23:00:00+00:00,1.78E-11,6.451006423,2.217948718,0,-0.108974359,34.18312186,3.687985128,0,1,23,0
1340,2021-08-13 23:15:00+00:00,2.67E-11,6.453544051,2.16025641,0,-0.083333333,34.18312186,3.687985128,0,1,23,15
1341,2021-08-13 23:30:00+00:00,3.56E-11,6.456081686,1.948717949,0,-0.153846154,34.18312186,3.687985128,0,1,23,30
1342,2021-08-13 23:45:00+00:00,3.56E-11,6.458619314,1.775641026,0,-0.224358974,34.18312186,3.687985128,0,1,23,45
1343,2021-08-14 00:00:00+00:00,3.56E-11,6.461156942,1.66025641,0,-0.262820513,34.18312186,3.687985128,0,1,0,0
1344,2021-08-14 00:15:00+00:00,3.56E-11,6.459676455,1.391025641,0,-0.33974359,34.18312186,3.687985128,0,1,0,15
1345,2021-08-14 00:30:00+00:00,3.56E-11,6.458195968,1.333333333,0,-0.320512821,34.18312186,3.687985128,0,1,0,30
1346,2021-08-14 00:45:00+00:00,8.91E-12,6.456715481,1.320512821,0,-0.262820513,34.18312186,3.687985128,0,1,0,45
1347,2021-08-14 01:00:00+00:00,-1.78E-11,6.455234994,1.346153846,0,-0.205128205,34.18312186,3.687985128,0,1,1,0
1348,2021-08-14 01:15:00+00:00,-4.46E-11,6.290564935,1.166666667,0,-0.301282051,34.18312186,3.687985128,0,1,1,15
1349,2021-08-14 01:30:00+00:00,-7.12E-11,6.125894877,1.108974359,0,-0.282051282,34.18312186,3.687985128,0,1,1,30
1350,2021-08-14 01:45:00+00:00,-5.35E-11,5.961224819,1.083333333,0,-0.243589744,34.18312186,3.687985128,0,1,1,45
1351,2021-08-14 02:00:00+00:00,-3.56E-11,5.796554761,1.057692308,0,-0.269230769,34.18312186,3.687985128,0,1,2,0
1352,2021-08-14 02:15:00+00:00,-1.78E-11,5.875766736,1.057692308,0,-0.288461538,34.18312186,3.687985128,0,1,2,15
1353,2021-08-14 02:30:00+00:00,0,5.95497871,1.141025641,0,-0.192307692,34.18312186,3.687985128,0,1,2,30
1354,2021-08-14 02:45:00+00:00,7313.465295,6.034190685,1.108974359,0,-0.205128205,34.18312186,3.687985128,0,1,2,45
1355,2021-08-14 03:00:00+00:00,14626.93059,6.11340266,1.032051282,0,-0.256410256,34.18312186,3.687985128,0,1,3,0
1356,2021-08-14 03:15:00+00:00,21940.39588,6.098596102,1.070512821,0,-0.230769231,34.18312186,3.687985128,0,1,3,15
1357,2021-08-14 03:30:00+00:00,29253.86118,6.083789544,1.121794872,0,-0.211538462,34.18312186,3.687985128,0,1,3,30
1358,2021-08-14 03:45:00+00:00,86098.41372,6.068982987,1.070512821,0,-0.217948718,34.18312186,3.687985128,0,1,3,45
1359,2021-08-14 04:00:00+00:00,142942.9662,6.054176428,1.134615385,0,-0.224358974,34.18312186,3.687985128,0,1,4,0
1360,2021-08-14 04:15:00+00:00,199787.5188,5.969644204,1.262820513,0,-0.237179487,34.18312186,3.687985128,0,1,4,15
1361,2021-08-14 04:30:00+00:00,256632.0713,5.88511198,1.237179487,0,-0.256410256,34.18312186,3.687985128,0,1,4,30
1362,2021-08-14 04:45:00+00:00,341409.2297,5.800579756,1.217948718,0,-0.192307692,34.18312186,3.687985128,0,1,4,45
1363,2021-08-14 05:00:00+00:00,426186.3882,5.716047531,1.288461538,0,-0.179487179,34.18312186,3.687985128,0,1,5,0
1364,2021-08-14 05:15:00+00:00,510963.5467,5.896105063,1.41025641,0,-0.108974359,34.18312186,3.687985128,0,1,5,15
1365,2021-08-14 05:30:00+00:00,595740.7051,6.076162595,1.487179487,0,-0.064102564,34.18312186,3.687985128,0,1,5,30
1366,2021-08-14 05:45:00+00:00,684712.9006,6.256220127,1.5,0,-0.108974359,34.18312186,3.687985128,0,1,5,45
1367,2021-08-14 06:00:00+00:00,773685.0962,6.43627766,1.423076923,0,-0.185897436,34.18312186,3.687985128,0,1,6,0
1368,2021-08-14 06:15:00+00:00,862657.2917,6.58920484,1.519230769,0,-0.115384615,34.18312186,3.687985128,0,1,6,15
1369,2021-08-14 06:30:00+00:00,951629.4872,6.742132013,1.525641026,0,-0.044871795,34.18312186,3.687985128,0,1,6,30
1370,2021-08-14 06:45:00+00:00,1032498.478,6.895059192,1.551282051,0,-0.012820513,34.18312186,3.687985128,0,1,6,45
1371,2021-08-14 07:00:00+00:00,1113367.468,7.047986372,1.512820513,0,-0.006410256,34.18312186,3.687985128,0,1,7,0
1372,2021-08-14 07:15:00+00:00,1194236.458,7.046995558,1.519230769,0,-0.038461538,34.18312186,3.687985128,0,1,7,15
1373,2021-08-14 07:30:00+00:00,1275105.449,7.04600475,1.461538462,0,-0.051282051,34.18312186,3.687985128,0,1,7,30
1374,2021-08-14 07:45:00+00:00,1340545.433,7.045013936,1.314102564,0,-0.070512821,34.18312186,3.687985128,0,1,7,45
1375,2021-08-14 08:00:00+00:00,1405985.417,7.044023122,1.403846154,0,-0.083333333,34.18312186,3.687985128,0,1,8,0
1376,2021-08-14 08:15:00+00:00,1471425.401,6.938514038,1.365384615,0,-0.102564103,34.18312186,3.687985128,0,1,8,15
1377,2021-08-14 08:30:00+00:00,1536865.385,6.833004949,1.455128205,0,-0.057692308,34.18312186,3.687985128,0,1,8,30
1378,2021-08-14 08:45:00+00:00,1580713.462,6.727495865,0.961538462,0,-0.128205128,34.18312186,3.687985128,0,1,8,45
1379,2021-08-14 09:00:00+00:00,1624561.538,6.621986782,0.557692308,0,-0.358974359,34.18312186,3.687985128,0,1,9,0
1380,2021-08-14 09:15:00+00:00,1668409.615,6.565864269,0.288461538,0,-0.564102564,34.18312186,3.687985128,0,1,9,15
1381,2021-08-14 09:30:00+00:00,1712257.692,6.509741756,0.102564103,0,-0.814102564,34.18312186,3.687985128,0,1,9,30
1382,2021-08-14 09:45:00+00:00,1725896.795,6.45361925,0.352564103,0,-0.717948718,34.18312186,3.687985128,0,1,9,45
1383,2021-08-14 10:00:00+00:00,1739535.897,6.397496737,0.083333333,0,-0.743589744,34.18312186,3.687985128,0,1,10,0
1384,2021-08-14 10:15:00+00:00,1753175,6.354015149,0.108974359,0,-0.391025641,34.18312186,3.687985128,0,1,10,15
1385,2021-08-14 10:30:00+00:00,1766814.103,6.31053356,0.275641026,0,-0.314102564,34.18312186,3.687985128,0,1,10,30
1386,2021-08-14 10:45:00+00:00,1760694.752,6.267051972,0.051282051,0,-0.442307692,34.18312186,3.687985128,0,1,10,45
1387,2021-08-14 11:00:00+00:00,1754575.401,6.223570383,-0.596153846,0,-0.487179487,34.18312186,3.687985128,0,1,11,0
1388,2021-08-14 11:15:00+00:00,1748456.05,6.251048583,-0.955128205,0,-0.532051282,34.18312186,3.687985128,0,1,11,15
1389,2021-08-14 11:30:00+00:00,1742336.699,6.278526783,-1.044871795,0,-0.58974359,34.18312186,3.687985128,0,1,11,30
1390,2021-08-14 11:45:00+00:00,1681943.91,6.306004983,-1.198717949,0,-0.512820513,34.18312186,3.687985128,0,1,11,45
1391,2021-08-14 12:00:00+00:00,1621551.122,6.333483183,-1.615384615,0,-0.538461538,34.18312186,3.687985128,0,1,12,0
1392,2021-08-14 12:15:00+00:00,1561158.333,6.340762438,-1.230769231,0,-0.416666667,34.18312186,3.687985128,0,1,12,15
1393,2021-08-14 12:30:00+00:00,1500765.545,6.348041694,-1.628205128,0,-0.576923077,34.18312186,3.687985128,0,1,12,30
1394,2021-08-14 12:45:00+00:00,1402116.226,6.355320949,-2.634615385,0,-0.551282051,34.18312186,3.687985128,0,1,12,45
1395,2021-08-14 13:00:00+00:00,1303466.907,6.362600204,-2.596153846,0,-0.608974359,34.18312186,3.687985128,0,1,13,0
1396,2021-08-14 13:15:00+00:00,1204817.588,6.198262404,-2.141025641,0,-0.66025641,34.18312186,3.687985128,0,1,13,15
1397,2021-08-14 13:30:00+00:00,1106168.269,6.033924604,-3.397435897,0,-0.698717949,34.18312186,3.687985128,0,1,13,30
1398,2021-08-14 13:45:00+00:00,1039596.875,5.869586804,-3.070512821,0,-0.705128205,34.18312186,3.687985128,0,1,13,45
1399,2021-08-14 14:00:00+00:00,973025.4808,5.705249004,-3.397435897,0,-0.673076923,34.18312186,3.687985128,0,1,14,0
